Date,T,Td,Precip,Humidity,Wind,PercentCloud,City
20111007,51.0,37.0,0,62.2916666667,2.17083333333,17.0,KBDL
20111008,61.0,49.0,0,66.9130434783,1.7652173913,6.52173913043,KBDL
20111009,66.0,50.0,0,68.125,3.03333333333,6.875,KBDL
20111010,67.0,52.5,0,67.2083333333,3.51666666667,26.7916666667,KBDL
20111011,63.0,48.5,0,65.3333333333,2.9,68.7083333333,KBDL
20111012,55.5,48.0,0.04,76.8333333333,6.45,81.5,KBDL
20111013,58.0,54.5,0.69,90.25,8.175,92.9583333333,KBDL
20111014,64.0,59.5,1.26,89.1304347826,8.47391304348,85.0,KBDL
20111015,57.5,40.0,0,56.375,13.1083333333,38.75,KBDL
20111016,57.5,37.5,0,46.6666666667,10.6083333333,64.7083333333,KBDL
20111017,58.0,38.5,0,48.0,8.8875,34.1666666667,KBDL
20111018,57.5,38.0,0,52.1666666667,5.0,65.4166666667,KBDL
20111019,52.5,48.5,0.89,87.4583333333,9.8,89.8333333333,KBDL
20111020,61.5,50.0,0.25,72.2083333333,-404.8625,66.8333333333,KBDL
20111021,55.5,39.5,0,58.5416666667,9.22083333333,29.9583333333,KBDL
20111022,50.0,39.0,0,64.5833333333,4.525,53.3333333333,KBDL
20111023,46.5,37.5,0,72.6956521739,1.10434782609,55.4782608696,KBDL
20111024,47.0,39.5,0.01,76.0416666667,3.9875,62.0833333333,KBDL
20111025,50.0,39.5,0,60.5833333333,8.92916666667,18.0833333333,KBDL
20111026,48.0,38.5,0.02,77.3333333333,2.0375,85.6666666667,KBDL
20111027,40.5,36.5,0.75,88.2916666667,9.4125,92.9583333333,KBDL
20111028,38.0,27.0,0,67.0416666667,5.92083333333,42.875,KBDL
20111029,35.0,29.5,0.59,0,-2910.99166667,66.5833333333,KBDL
20111030,37.0,26.5,0,0,-9999.0,0.0,KBDL
20111031,43.0,24.0,0,0,-9999.0,0.0,KBDL
20111101,41.5,30.0,0,60.3,-5831.54583333,5.75,KBDL
20111102,38.5,28.5,0,75.0833333333,1.35,11.875,KBDL
20111103,44.0,34.0,0,74.25,4.12916666667,46.2083333333,KBDL
20111104,42.5,29.0,0,58.5833333333,9.03333333333,27.7083333333,KBDL
20111105,38.0,20.0,0,54.875,3.6625,2.0,KBDL
20111106,39.5,26.5,0,65.1666666667,4.95,6.875,KBDL
20111107,47.5,34.0,0,66.8333333333,4.33333333333,19.2083333333,KBDL
20111108,53.0,41.0,0,70.8333333333,1.4,14.375,KBDL
20111109,54.5,42.0,0,38.5454545455,-430.069565217,30.1739130435,KBDL
20111110,53.5,48.5,0.43,87.652173913,3.66956521739,79.2173913043,KBDL
20111111,43.0,33.0,0.01,68.2916666667,12.4416666667,59.1666666667,KBDL
20111112,44.5,27.5,0,54.4583333333,8.9375,25.0416666667,KBDL
20111113,48.0,36.5,0,67.0833333333,7.6875,77.7916666667,KBDL
20111114,57.0,45.0,0,65.8333333333,8.55833333333,65.2083333333,KBDL
20111115,58.5,48.5,0,73.5833333333,6.29166666667,89.8333333333,KBDL
20111116,52.0,49.5,0.67,92.8333333333,1.64583333333,82.0833333333,KBDL
20111117,43.0,36.0,0.03,61.4166666667,9.325,82.875,KBDL
20111118,37.5,21.0,0,52.875,9.45,15.6666666667,KBDL
20111119,42.5,27.0,0,51.875,9.8375,57.9583333333,KBDL
20111120,54.5,42.5,0,63.4583333333,7.93333333333,62.4583333333,KBDL
20111121,44.5,33.0,0,56.2083333333,7.12083333333,61.9166666667,KBDL
20111122,38.0,32.5,0.37,71.2083333333,2.36666666667,94.0,KBDL
20111123,37.5,35.5,1.35,90.652173913,12.0695652174,88.2608695652,KBDL
20111124,37.5,29.5,0,79.125,2.25833333333,11.5833333333,KBDL
20111125,44.0,31.5,0,70.3333333333,4.18333333333,29.0416666667,KBDL
20111126,48.0,34.0,0,62.125,3.04166666667,52.0,KBDL
20111127,42.0,39.5,0,84.625,3.31666666667,43.9166666667,KBDL
20111128,58.0,50.0,0,77.2916666667,8.65416666667,63.375,KBDL
20111129,57.0,54.5,0.94,87.5,5.8125,88.7916666667,KBDL
20111130,50.5,43.0,0.01,66.9166666667,11.575,70.3333333333,KBDL
20111201,40.0,20.5,0,50.0833333333,8.175,10.2916666667,KBDL
20111202,37.0,26.0,0,64.125,5.1875,28.7083333333,KBDL
20111203,36.0,26.0,0,71.125,2.02083333333,26.25,KBDL
20111204,39.0,34.0,0,81.25,4.56666666667,59.9166666667,KBDL
20111205,48.5,44.5,0.01,91.25,7.2,61.1666666667,KBDL
20111206,55.0,52.0,0.13,94.2173913043,7.17391304348,94.0,KBDL
20111207,50.5,49.0,1.82,95.3333333333,6.35,90.0833333333,KBDL
20111208,39.0,33.0,0.59,66.7083333333,12.775,51.2083333333,KBDL
20111209,37.5,29.5,0,70.3333333333,4.90416666667,54.7083333333,KBDL
20111210,33.5,21.5,0,63.8333333333,6.5375,48.125,KBDL
20111211,29.0,14.0,0,54.125,3.7625,2.0,KBDL
20111212,33.5,15.0,0,56.5,6.15833333333,31.9583333333,KBDL
20111213,35.0,25.5,0,61.25,4.3375,36.7083333333,KBDL
20111214,38.0,27.5,0,68.875,2.74583333333,62.125,KBDL
20111215,46.0,39.5,0.04,79.7083333333,9.85416666667,94.0,KBDL
20111216,43.0,36.0,0,62.3333333333,12.0958333333,62.7083333333,KBDL
20111217,33.5,17.5,0.01,58.1666666667,7.87916666667,66.125,KBDL
20111218,21.0,3.0,0,47.5,6.78333333333,24.5,KBDL
20111219,29.0,17.0,0,59.6666666667,8.94166666667,63.5,KBDL
20111220,36.5,23.5,0,51.6666666667,6.4375,78.5416666667,KBDL
20111221,44.5,36.5,0.69,78.6666666667,2.7875,94.0,KBDL
20111222,50.0,42.5,0,66.625,7.2125,64.9583333333,KBDL
20111223,43.5,30.5,0.7,74.2916666667,8.92083333333,67.7916666667,KBDL
20111224,27.0,12.5,0,54.4166666667,6.6,20.0,KBDL
20111225,29.5,21.5,0,67.6666666667,4.72083333333,74.4166666667,KBDL
20111226,35.5,24.0,0,61.2083333333,8.59583333333,36.7916666667,KBDL
20111227,42.0,38.0,0.54,80.6666666667,9.175,87.4583333333,KBDL
20111228,41.5,32.0,0,61.5,15.4041666667,48.7916666667,KBDL
20111229,26.0,7.0,0,44.625,8.55416666667,38.75,KBDL
20111230,33.0,19.5,0,64.0833333333,1.98333333333,76.75,KBDL
20111231,36.5,31.5,0.13,87.9583333333,3.36666666667,69.4583333333,KBDL
20120101,42.0,38.0,0.08,81.8333333333,8.175,65.5416666667,KBDL
20120102,39.5,31.0,0,60.125,11.6166666667,47.875,KBDL
20120103,21.5,6.5,0,50.5833333333,12.3416666667,21.0833333333,KBDL
20120104,16.5,0.0,0,46.1666666667,6.6375,39.0416666667,KBDL
20120105,30.5,13.5,0,51.2916666667,6.8875,68.5416666667,KBDL
20120106,39.5,22.0,0,57.1666666667,6.6875,65.875,KBDL
20120107,43.0,27.0,0,60.875,5.475,24.0,KBDL
20120108,34.5,20.5,0,52.0416666667,8.025,45.3333333333,KBDL
20120109,31.5,14.5,0,53.9583333333,4.65833333333,69.375,KBDL
20120110,36.0,24.0,0,59.6666666667,7.2625,58.9583333333,KBDL
20120111,36.0,26.0,0,62.1666666667,5.58333333333,48.5833333333,KBDL
20120112,35.5,30.5,0.96,90.0,9.37916666667,94.0,KBDL
20120113,36.5,25.5,0.03,71.6666666667,13.3875,65.3333333333,KBDL
20120114,25.0,9.5,0,52.2916666667,10.7583333333,36.4583333333,KBDL
20120115,12.0,-3.0,0,48.5833333333,9.60416666667,10.875,KBDL
20120116,19.0,13.5,0.17,63.25,6.15416666667,43.2083333333,KBDL
20120117,37.0,35.0,0.05,89.8333333333,8.075,91.625,KBDL
20120118,33.0,23.5,0,51.8333333333,15.1625,30.5416666667,KBDL
20120119,20.5,15.5,0.13,66.5833333333,3.51666666667,47.25,KBDL
20120120,22.5,13.0,0,57.75,8.40833333333,51.4166666667,KBDL
20120121,17.5,10.5,0.22,73.1666666667,8.22083333333,59.625,KBDL
20120122,17.0,10.5,0,66.7083333333,3.56666666667,56.75,KBDL
20120123,30.0,26.0,0.21,85.4166666667,2.4625,90.0833333333,KBDL
20120124,43.5,35.5,0,74.5,7.16666666667,60.1666666667,KBDL
20120125,36.0,25.0,0,63.0,9.41666666667,78.375,KBDL
20120126,35.0,28.5,0.27,77.0,1.84166666667,79.8333333333,KBDL
20120127,39.0,32.5,0.63,88.4166666667,9.16666666667,85.2083333333,KBDL
20120128,40.5,26.5,0,58.875,10.2291666667,47.5,KBDL
20120129,35.5,14.0,0,41.0833333333,10.1833333333,46.5416666667,KBDL
20120130,31.0,18.0,0,52.125,10.2333333333,50.1666666667,KBDL
20120131,42.5,25.0,0,51.9583333333,5.33333333333,61.4166666667,KBDL
20120201,50.0,35.5,0,57.875,9.23333333333,59.5,KBDL
20120202,38.5,24.0,0,59.25,8.6625,79.875,KBDL
20120203,32.5,11.5,0,49.0416666667,7.30833333333,33.6666666667,KBDL
20120204,34.5,21.0,0,53.8333333333,7.64166666667,56.2083333333,KBDL
20120205,29.5,12.5,0,51.3333333333,5.09583333333,22.3333333333,KBDL
20120206,37.5,19.5,0,48.4583333333,8.27083333333,11.875,KBDL
20120207,38.0,21.5,0,52.6666666667,10.225,47.8333333333,KBDL
20120208,29.0,10.5,0,48.9583333333,4.14583333333,62.5833333333,KBDL
20120209,35.5,14.0,0,47.625,4.525,12.7916666667,KBDL
20120210,35.5,20.5,0,0,-411.095833333,52.5,KBDL
20120211,34.0,21.0,0,61.125,-408.170833333,84.625,KBDL
20120212,21.5,3.0,0,44.6666666667,15.5958333333,50.5416666667,KBDL
20120213,32.5,10.0,0,44.875,8.16666666667,46.75,KBDL
20120214,34.5,13.5,0,44.0833333333,4.24166666667,89.8333333333,KBDL
20120215,41.0,26.0,0,34.0869565217,2.8875,71.8333333333,KBDL
20120216,37.0,28.5,0.12,80.2916666667,2.6,66.0416666667,KBDL
20120217,42.5,29.5,0.01,67.5,-409.370833333,53.8333333333,KBDL
20120218,39.0,23.0,0,53.4583333333,7.69166666667,56.7916666667,KBDL
20120219,37.0,21.5,0,51.8333333333,6.49583333333,49.7083333333,KBDL
20120220,32.5,12.5,0,47.2916666667,8.07083333333,38.0833333333,KBDL
20120221,30.5,24.5,0.01,64.5,7.25416666667,57.9583333333,KBDL
20120222,47.5,29.5,0,62.5,9.49090909091,51.0909090909,KBDL
20120223,41.5,30.5,0,64.4583333333,6.20416666667,63.375,KBDL
20120224,32.5,29.5,0.7,90.5833333333,4.3875,87.2916666667,KBDL
20120225,37.0,22.0,0,57.375,17.7083333333,50.4166666667,KBDL
20120226,32.5,5.5,0,35.75,11.1041666667,8.58333333333,KBDL
20120227,36.0,22.5,0,57.6666666667,8.16666666667,40.9583333333,KBDL
20120228,39.0,21.0,0,43.7916666667,12.4291666667,47.2916666667,KBDL
20120229,33.0,24.5,0.56,77.2916666667,4.67083333333,85.9166666667,KBDL
20120301,30.5,27.0,0.49,89.7916666667,11.1375,92.9583333333,KBDL
20120302,30.0,25.5,0.09,80.375,5.0125,94.0,KBDL
20120303,40.0,28.0,0.32,83.0833333333,5.77083333333,67.7083333333,KBDL
20120304,34.5,21.0,0,59.875,4.2375,54.5833333333,KBDL
20120305,29.0,9.0,0,44.5416666667,10.225,27.4166666667,KBDL
20120306,28.0,12.5,0,43.7916666667,5.34583333333,13.75,KBDL
20120307,46.0,30.5,0,57.4166666667,12.3958333333,41.5416666667,KBDL
20120308,55.5,43.0,0,65.7916666667,15.6916666667,49.5,KBDL
20120309,45.5,27.0,0.01,50.4583333333,12.6708333333,60.25,KBDL
20120310,35.0,14.0,0,43.5416666667,8.22916666667,41.0833333333,KBDL
20120311,43.5,23.5,0,46.125,9.8,14.9583333333,KBDL
20120312,52.0,28.0,0,50.8333333333,5.775,54.9166666667,KBDL
20120313,60.5,45.0,0.02,68.8333333333,8.9875,59.75,KBDL
20120314,54.5,36.5,0,55.9166666667,7.45416666667,21.5,KBDL
20120315,47.0,36.5,0,73.375,5.24166666667,73.375,KBDL
20120316,45.0,39.5,0.04,81.25,6.92916666667,90.5833333333,KBDL
20120317,50.0,41.0,0,75.125,3.89166666667,65.5,KBDL
20120318,55.5,42.5,0,74.6666666667,7.97916666667,34.5833333333,KBDL
20120319,59.0,45.0,0,66.7916666667,3.6125,30.7916666667,KBDL
20120320,62.5,50.0,0,67.125,6.05416666667,10.7083333333,KBDL
20120321,63.5,54.5,0,78.9166666667,6.10416666667,48.125,KBDL
20120322,68.5,53.0,0,65.2916666667,6.73333333333,26.125,KBDL
20120323,64.0,42.0,0,53.7083333333,5.00416666667,57.4583333333,KBDL
20120324,56.5,23.5,0,27.9583333333,7.2125,81.5,KBDL
20120325,46.5,32.0,0.01,62.4166666667,3.99583333333,91.9166666667,KBDL
20120326,42.0,20.5,0,46.3333333333,14.3041666667,33.0416666667,KBDL
20120327,37.5,-3.0,0,19.7083333333,10.4666666667,15.0416666667,KBDL
20120328,47.0,25.0,0.18,54.4583333333,7.10833333333,71.0,KBDL
20120329,47.0,36.5,0,60.7916666667,12.3875,87.75,KBDL
20120330,44.0,16.5,0,32.9166666667,9.125,54.0416666667,KBDL
20120331,39.5,23.5,0.34,75.8333333333,4.95833333333,82.9583333333,KBDL
20120401,42.0,37.5,0.15,79.7083333333,2.9375,88.7916666667,KBDL
20120402,46.0,24.5,0,49.9166666667,12.3875,41.2083333333,KBDL
20120403,45.5,11.0,0,27.2916666667,8.7875,19.5416666667,KBDL
20120404,52.5,17.5,0,29.7083333333,12.0541666667,40.4166666667,KBDL
20120405,44.5,25.0,0,46.875,10.3833333333,21.875,KBDL
20120406,42.5,19.0,0,38.625,7.39583333333,9.58333333333,KBDL
20120407,44.5,17.5,0,34.1666666667,9.17916666667,49.75,KBDL
20120408,50.5,22.5,0,36.75,8.69583333333,52.875,KBDL
20120409,52.0,29.0,0,42.7083333333,11.6666666667,58.1666666667,KBDL
20120410,50.5,24.5,0,33.7391304348,9.72608695652,51.2608695652,KBDL
20120411,49.5,30.5,0.02,49.1666666667,6.82916666667,71.375,KBDL
20120412,49.0,31.5,0.01,59.5,7.83333333333,65.875,KBDL
20120413,48.0,28.0,0,47.0,7.1125,19.2916666667,KBDL
20120414,56.0,28.0,0,30.2083333333,6.64166666667,56.6666666667,KBDL
20120415,67.5,46.5,0,54.0833333333,7.55833333333,82.5416666667,KBDL
20120416,75.0,50.5,0,54.25,8.1125,54.0833333333,KBDL
20120417,65.5,40.0,0,40.7083333333,10.1416666667,35.75,KBDL
20120418,53.5,30.5,0,40.8333333333,7.2625,69.9166666667,KBDL
20120419,58.0,36.0,0,47.3333333333,6.63333333333,32.0833333333,KBDL
20120420,62.0,43.5,0,58.1666666667,10.8625,45.375,KBDL
20120421,67.5,51.5,0,67.1666666667,11.9083333333,80.1666666667,KBDL
20120422,50.0,47.5,1.51,85.625,12.4375,92.9583333333,KBDL
20120423,52.5,45.5,0.98,81.25,12.9166666667,90.875,KBDL
20120424,48.0,34.0,0.01,56.2083333333,11.8625,70.9583333333,KBDL
20120425,50.0,32.5,0.04,54.125,8.02916666667,41.2083333333,KBDL
20120426,47.5,41.0,0,69.25,4.71666666667,59.0833333333,KBDL
20120427,45.5,36.0,0.01,52.75,17.5041666667,58.7916666667,KBDL
20120428,47.5,16.0,0,31.625,9.5625,52.0416666667,KBDL
20120429,47.0,10.5,0,23.6666666667,11.2791666667,15.875,KBDL
20120430,48.5,24.0,0,34.1666666667,7.06666666667,53.625,KBDL
20120501,49.5,41.5,0.49,82.875,8.50416666667,91.9166666667,KBDL
20120502,50.5,44.0,0,77.125,4.48333333333,94.0,KBDL
20120503,52.0,48.0,0.31,90.2916666667,6.57916666667,94.0,KBDL
20120504,60.5,54.0,0.05,83.375,6.49583333333,83.0,KBDL
20120505,62.0,55.5,0.02,87.1904761905,4.34285714286,88.0476190476,KBDL
20120506,59.0,48.5,0.03,67.125,5.3375,60.0,KBDL
20120507,59.0,43.5,0,62.4583333333,6.975,59.5416666667,KBDL
20120508,55.5,50.0,0.5,82.0,10.0,94.0,KBDL
20120509,60.5,58.0,0.05,92.652173913,6.12608695652,92.9130434783,KBDL
20120510,55.5,45.5,0.65,70.125,10.9875,67.8333333333,KBDL
20120511,57.0,31.5,0,41.9166666667,11.1875,31.3333333333,KBDL
20120512,60.5,37.0,0,39.5833333333,7.40416666667,26.5833333333,KBDL
20120513,68.0,47.5,0,51.5833333333,6.4875,59.125,KBDL
20120514,66.0,58.0,0.13,79.7083333333,5.10833333333,88.5,KBDL
20120515,65.5,56.5,0.63,85.6666666667,7.2625,91.9166666667,KBDL
20120516,68.5,58.5,0,84.5833333333,6.87916666667,81.9583333333,KBDL
20120517,60.0,42.0,0,47.0416666667,7.7875,26.0,KBDL
20120518,58.5,38.5,0,51.875,4.0375,19.75,KBDL
20120519,63.5,45.0,0,50.5416666667,4.85833333333,11.0416666667,KBDL
20120520,67.5,45.0,0,49.0416666667,4.7125,46.9583333333,KBDL
20120521,61.5,54.5,0.03,77.875,5.00416666667,79.8333333333,KBDL
20120522,65.5,61.5,0.13,88.75,5.34166666667,86.7083333333,KBDL
20120523,69.5,60.0,0,76.625,5.00833333333,61.75,KBDL
20120524,69.5,59.5,0,77.375,5.9125,70.2916666667,KBDL
20120525,68.5,61.5,0.03,83.875,5.725,85.375,KBDL
20120526,75.0,61.5,0,71.0,5.82916666667,70.9583333333,KBDL
20120527,71.5,56.0,0,57.1666666667,6.06666666667,55.5833333333,KBDL
20120528,77.0,65.0,0,70.875,6.6875,44.2916666667,KBDL
20120529,79.5,67.5,0.18,74.4166666667,8.8375,49.125,KBDL
20120530,72.5,60.5,0,74.4166666667,5.48333333333,78.375,KBDL
20120531,69.5,52.5,0,57.0416666667,7.79166666667,19.5416666667,KBDL
20120601,65.0,50.0,0,57.3333333333,8.4125,56.0833333333,KBDL
20120602,59.0,55.5,1.75,89.75,6.11666666667,88.7916666667,KBDL
20120603,64.5,52.0,0.06,72.7916666667,4.9625,54.7916666667,KBDL
20120604,55.0,48.0,0.02,78.8333333333,9.9875,90.875,KBDL
20120605,57.0,49.0,0.03,73.625,5.4375,76.2916666667,KBDL
20120606,60.0,52.0,0.17,82.4583333333,1.78333333333,64.625,KBDL
20120607,61.0,51.0,0.03,75.5,2.26666666667,58.25,KBDL
20120608,67.5,52.0,0,63.3333333333,5.34166666667,49.2916666667,KBDL
20120609,67.0,55.5,0.01,73.3333333333,3.375,67.9166666667,KBDL
20120610,71.0,51.5,0,60.5416666667,4.2375,50.25,KBDL
20120611,68.0,50.5,0,58.0,9.04166666667,68.2916666667,KBDL
20120612,67.0,59.0,0.16,82.5416666667,8.31666666667,90.875,KBDL
20120613,66.5,61.5,0.74,86.1304347826,4.57391304348,81.4347826087,KBDL
20120614,67.5,55.0,0,64.9583333333,7.03333333333,33.7916666667,KBDL
20120615,67.5,50.5,0,58.4583333333,6.775,26.0,KBDL
20120616,67.0,53.5,0,62.8333333333,5.09166666667,33.7916666667,KBDL
20120617,66.0,50.5,0,62.375,6.12083333333,53.5,KBDL
20120618,65.5,52.0,0,66.5,5.925,56.125,KBDL
20120619,64.5,58.5,0,79.6666666667,-408.983333333,66.2083333333,KBDL
20120620,81.0,66.5,0,64.375,6.2,31.2916666667,KBDL
20120621,84.5,66.0,0,53.5833333333,6.50416666667,9.95833333333,KBDL
20120622,81.5,67.0,0.14,73.5416666667,4.04166666667,49.75,KBDL
20120623,74.5,59.5,0.23,63.5833333333,5.625,49.4166666667,KBDL
20120624,71.0,51.5,0,55.25,4.57083333333,50.375,KBDL
20120625,66.5,58.5,0.76,80.9583333333,7.20833333333,74.7916666667,KBDL
20120626,62.0,51.0,0,63.0833333333,9.5625,49.25,KBDL
20120627,70.5,47.5,0,46.4166666667,11.1916666667,51.5416666667,KBDL
20120628,73.5,54.0,0,48.2916666667,6.49166666667,19.2916666667,KBDL
20120629,82.5,59.5,0,55.875,6.39583333333,40.4583333333,KBDL
20120630,79.5,56.0,0,45.9565217391,7.57391304348,54.0434782609,KBDL
20120701,79.5,62.5,0.53,63.4583333333,5.3375,34.1666666667,KBDL
20120702,73.5,59.0,0.15,61.5,3.80416666667,33.0416666667,KBDL
20120703,74.0,56.0,0,55.8333333333,3.51666666667,40.5833333333,KBDL
20120704,80.0,66.5,0.06,67.3333333333,5.625,64.6666666667,KBDL
20120705,77.5,65.0,0,63.7083333333,6.2,44.3333333333,KBDL
20120706,76.0,61.5,0,60.75,4.15,48.2083333333,KBDL
20120707,81.5,65.5,0,62.3333333333,5.775,64.6666666667,KBDL
20120708,77.5,59.5,0,56.0833333333,4.75833333333,31.125,KBDL
20120709,72.0,51.0,0,51.5833333333,4.39166666667,43.1666666667,KBDL
20120710,72.5,51.5,0,48.875,5.09583333333,46.375,KBDL
20120711,74.0,60.0,0,58.6666666667,4.90833333333,36.125,KBDL
20120712,77.0,61.0,0,60.625,6.57916666667,25.875,KBDL
20120713,78.5,62.0,0,61.4583333333,7.40416666667,57.2083333333,KBDL
20120714,81.0,61.5,0,56.0,6.49583333333,56.6666666667,KBDL
20120715,77.5,68.5,0.14,73.6666666667,5.39166666667,74.5,KBDL
20120716,81.0,66.0,0,65.2916666667,5.86666666667,46.9166666667,KBDL
20120717,83.0,64.5,0,55.625,8.4125,38.5,KBDL
20120718,88.5,71.0,0.33,64.375,5.05833333333,59.125,KBDL
20120719,76.0,58.5,0,53.0,6.39166666667,72.0,KBDL
20120720,66.0,57.5,0.44,81.5,2.9,86.5416666667,KBDL
20120721,69.5,54.5,0,68.75,5.0125,43.1666666667,KBDL
20120722,73.0,59.0,0,63.625,6.875,34.3333333333,KBDL
20120723,76.0,66.5,0.05,78.5833333333,8.025,75.4166666667,KBDL
20120724,79.0,63.5,0,64.5416666667,9.02916666667,58.625,KBDL
20120725,73.0,53.0,0,49.0416666667,5.91666666667,34.625,KBDL
20120726,78.5,65.0,0.03,68.5416666667,8.02083333333,72.5833333333,KBDL
20120727,78.5,69.5,0.24,75.9166666667,3.7625,67.0416666667,KBDL
20120728,74.5,66.5,1.89,84.3333333333,3.90416666667,80.4583333333,KBDL
20120729,72.0,57.0,0.48,82.375,3.85833333333,77.2083333333,KBDL
20120730,72.0,61.5,0,72.625,6.01666666667,36.5416666667,KBDL
20120731,70.5,62.0,0,77.4347826087,2.96956521739,76.3043478261,KBDL
20120801,76.0,66.0,0.02,78.1666666667,5.7875,76.0,KBDL
20120802,78.5,64.5,0,65.6666666667,5.14166666667,35.6666666667,KBDL
20120803,82.5,66.5,0,66.2916666667,6.68333333333,46.125,KBDL
20120804,82.5,70.0,0,72.1666666667,6.44166666667,32.9583333333,KBDL
20120805,82.0,72.5,0.91,82.375,9.225,63.5,KBDL
20120806,74.0,62.5,0,63.1666666667,7.02083333333,56.5416666667,KBDL
20120807,72.0,58.5,0,63.5416666667,4.09583333333,49.7083333333,KBDL
20120808,74.5,64.0,0,69.2083333333,4.46666666667,54.3333333333,KBDL
20120809,81.5,68.0,0,71.9583333333,7.11666666667,54.4583333333,KBDL
20120810,77.5,70.0,0.69,83.7083333333,6.5875,77.7916666667,KBDL
20120811,78.0,70.5,0,80.8333333333,6.34166666667,83.5833333333,KBDL
20120812,79.0,65.5,0,69.125,5.14583333333,61.5,KBDL
20120813,74.5,59.0,0,63.0416666667,4.23333333333,28.3333333333,KBDL
20120814,72.5,60.5,0,69.7083333333,3.13333333333,67.6666666667,KBDL
20120815,73.5,66.0,1.33,79.625,3.425,69.0,KBDL
20120816,76.0,60.5,0,67.6666666667,5.05,44.125,KBDL
20120817,74.5,64.5,0.38,70.5833333333,5.90416666667,40.6666666667,KBDL
20120818,68.5,56.0,0.12,69.3333333333,4.2875,55.5416666667,KBDL
20120819,65.0,54.0,0,66.0,3.325,61.4583333333,KBDL
20120820,67.5,54.5,0,66.875,2.9875,54.375,KBDL
20120821,71.5,53.0,0,57.5833333333,4.23333333333,67.6666666667,KBDL
20120822,69.5,56.0,0,63.5,3.8125,36.2916666667,KBDL
20120823,73.0,60.5,0,66.375,4.00416666667,27.9583333333,KBDL
20120824,73.5,58.5,0,66.9166666667,2.40833333333,46.1666666667,KBDL
20120825,74.0,60.5,0,68.75,4.3375,61.75,KBDL
20120826,72.0,56.0,0,63.9166666667,3.70416666667,40.2083333333,KBDL
20120827,72.0,63.0,0.04,74.2916666667,7.40416666667,49.0,KBDL
20120828,76.5,64.5,0.54,69.625,8.40833333333,56.5833333333,KBDL
20120829,67.5,50.5,0,54.1666666667,6.1,4.16666666667,KBDL
20120830,65.5,50.0,0,57.5833333333,5.33333333333,9.41666666667,KBDL
20120831,72.5,55.5,0,53.375,7.4,14.4166666667,KBDL
20120901,77.5,62.0,0.59,63.1666666667,5.1,58.5833333333,KBDL
20120902,72.0,61.5,0,73.25,5.1,46.125,KBDL
20120903,68.5,56.5,0,70.875,5.825,49.375,KBDL
20120904,70.5,64.5,0.01,82.2916666667,3.22916666667,94.0,KBDL
20120905,75.5,68.5,0.25,76.4166666667,7.875,62.875,KBDL
20120906,73.5,64.5,0,79.5,4.475,57.375,KBDL
20120907,76.5,67.0,0,78.5416666667,4.38333333333,44.3333333333,KBDL
20120908,73.0,65.5,0.62,81.5416666667,10.8041666667,75.8333333333,KBDL
20120909,68.0,55.5,0.01,65.875,3.75416666667,64.2916666667,KBDL
20120910,61.0,47.5,0,61.5,8.31666666667,29.75,KBDL
20120911,61.0,45.0,0,56.75,3.85,25.9583333333,KBDL
20120912,63.0,50.0,0,65.5833333333,2.8375,6.16666666667,KBDL
20120913,67.5,55.0,0,68.0,4.76666666667,6.70833333333,KBDL
20120914,68.5,57.5,0,72.0416666667,6.20833333333,26.7083333333,KBDL
20120915,63.0,52.5,0.02,64.0833333333,8.55416666667,36.8333333333,KBDL
20120916,61.0,45.5,0,62.625,5.48333333333,24.2083333333,KBDL
20120917,61.0,48.0,0,68.0416666667,3.45833333333,53.8333333333,KBDL
20120918,64.5,61.0,1.1,87.0416666667,12.8666666667,87.75,KBDL
20120919,58.5,53.0,0.02,61.6666666667,8.42083333333,57.4583333333,KBDL
20120920,57.5,47.0,0,67.875,5.10416666667,43.0416666667,KBDL
20120921,60.0,49.5,0,71.2083333333,2.3125,26.6666666667,KBDL
20120922,61.0,54.0,0.36,80.9583333333,6.44166666667,56.7083333333,KBDL
20120923,57.0,49.5,0.04,66.0416666667,7.69166666667,33.0833333333,KBDL
20120924,54.5,38.0,0,68.0833333333,3.275,33.0,KBDL
20120925,58.0,46.0,0,62.5,7.10833333333,30.75,KBDL
20120926,65.5,57.5,0.01,78.25,7.4,75.7083333333,KBDL
20120927,65.0,52.0,0,66.4166666667,6.87916666667,47.9583333333,KBDL
20120928,54.0,49.0,1.44,90.4583333333,8.12083333333,94.0,KBDL
20120929,56.5,52.5,0.01,87.125,5.54166666667,94.0,KBDL
20120930,58.0,50.5,0.09,81.5416666667,4.14166666667,65.9583333333,KBDL
20121001,59.5,49.0,0,70.6666666667,8.84583333333,48.0,KBDL
20121002,60.5,54.0,0.45,85.4583333333,2.51666666667,85.6666666667,KBDL
20121003,63.5,60.5,0.05,92.2916666667,3.525,94.0,KBDL
20121004,64.5,63.0,0.49,93.9583333333,3.09583333333,89.0416666667,KBDL
20121005,65.0,56.0,0,76.0,3.42083333333,15.5,KBDL
20121006,63.5,50.5,0,73.7083333333,7.35833333333,43.2916666667,KBDL
20121007,47.0,41.5,0.11,70.75,2.84166666667,72.9583333333,KBDL
20121008,46.5,41.5,0,77.347826087,2.3652173913,64.1304347826,KBDL
20121009,52.0,47.5,0,82.9166666667,6.3,83.5833333333,KBDL
20121010,55.5,48.0,0.25,82.9583333333,6.39583333333,80.9166666667,KBDL
